customer_id,person_type,legal_name,trade_name,tax_id,state_registration,email,phone,is_active
1030,PF,Isaque Machado,,68774754963,,isaque.machado.1030@example.com,5555961140428,True
1031,PF,Maria Luísa Souza,,96107713786,,maria.lu.sa.souza.1031@example.com,5550953766608,True
1032,PF,Srta. Bruna Souza,,17236586501,,srta.bruna.souza.1032@example.com,55060903083566,True
1033,PJ,Teixeira S/A EIRELI,Cassiano,78881108000128,715312345,teixeira.s.a.eireli.1033@example.com,5506988269177,True
1034,PF,Cecília Pinto,,25771034177,,cec.lia.pinto.1034@example.com,5584940134808,True
1035,PF,Evelyn Fernandes,,3555297422,0,evelyn.fernandes.1035@example.com,5537988260335,True
1036,PF,Camila Aragão,,94260959425,,camila.arag.o.1036@example.com,5557909085991,True
1037,PF,João Pedro Oliveira,,90486639541,,jo.o.pedro.oliveira.1037@example.com,55007949269996,True
1038,PF,Maria Flor Vasconcelos,,58098046834,,maria.flor.vasconcelos.1038@example.com,5589997184285,True
1039,PF,Maria Isis Porto,,92896692924,,maria.isis.porto.1039@example.com,5532959140849,True
1040,PF,Evelyn Cavalcanti,,74198986932,,evelyn.cavalcanti.1040@example.com,5512934266980,True
1041,PJ,Pinto ME,Novais - ME,17546125000114,261760723,pinto.me.1041@example.com,5583989359538,False
1042,PF,Antony da Paz,,74744710948,,antony.da.paz.1042@example.com,5556912996508,True
1043,PF,Nathan Pastor,,20147288878,,nathan.pastor.1043@example.com,5582964186965,True
1044,PF,Ana Sophia Cunha,,99265944927,,ana.sophia.cunha.1044@example.com,5587961238595,True
1045,PJ,da Cunha S.A.,Guerra,20350473000126,823948400,da.cunha.s.a.1045@example.com,55073900869661,True
1046,PJ,Camargo - ME,,76878831000122,831139500,camargo.me.1046@example.com,5568909414915,True
1047,PJ,Marques - ME,Pires Moreira S.A.,16459021000100,976205344,marques.me.1047@example.com,5577979462072,True
1048,PJ,Teixeira EIRELI,Rios,79461321000143,292508177,teixeira.eireli.1048@example.com,5502999140688,True
1049,PF,Bernardo Correia,,98879254979,,bernardo.correia.1049@example.com,5537931255235,True
1050,PF,Bianca Martins,,34942399750,,bianca.martins.1050@example.com,5517903211920,True
1051,PF,Brenda Câmara,,44159349862,,brenda.c.mara.1051@example.com,5538952778956,True
1052,PF,Gabriel Cunha,,88881336235,,gabriel.cunha.1052@example.com,55018944490295,True
1053,PF,Diego Gonçalves,,2635135134,,diego.gon.alves.1053@example.com,5580916440373,True
1054,PF,Isis Caldeira,,70908972300,,isis.caldeira.1054@example.com,5578912778221,True
1055,PF,Enrico Porto,,88717067065,,enrico.porto.1055@example.com,5579982134862,True
1056,PF,Ísis Fernandes,,48656333160,,sis.fernandes.1056@example.com,55097936383182,True
1057,PF,Luiza Jesus,,68837281390,,luiza.jesus.1057@example.com,5553997079866,True
1058,PJ,Marques - ME,Guerra - ME,6234145000133,368205068,marques.me.1058@example.com,55012923552165,True
1059,PJ,Vasconcelos Ltda.,Caldeira,71703292000177,469218219,vasconcelos.ltda.1059@example.com,55059967908984,True
1060,PJ,Lopes Pinto - EI S.A.,Viana,24671963000185,802205093,lopes.pinto.ei.s.a.1060@example.com,5569948424959,True
1061,PF,Ana Luiza Ramos,,91414784368,,ana.luiza.ramos.1061@example.com,5545978870715,True
1062,PF,Isaac Nogueira,,9484191991,,isaac.nogueira.1062@example.com,5576973820974,True
1063,PF,Ana Vitória Pimenta,,29737838955,,ana.vit.ria.pimenta.1063@example.com,5577998768299,True
1064,PF,Sofia Monteiro,,52874700452,,sofia.monteiro.1064@example.com,55025989370858,True
1065,PF,Murilo Ramos,,33675803333,,murilo.ramos.1065@example.com,55035904056695,True
1066,PF,Mirella Nunes,,28876305980,,mirella.nunes.1066@example.com,5501924825544,True
1067,PJ,Moura Gonçalves - ME,,49460716000160,963259423,moura.gon.alves.me.1067@example.com,55089946338915,True
1068,PF,Eloah da Luz,,35942323445,,eloah.da.luz.1068@example.com,5552985725629,True
1069,PJ,Guerra Pastor S.A.,,40203500000145,358951381,guerra.pastor.s.a.1069@example.com,5565950784685,True
1070,PF,Lorenzo Sá,,42113606399,,lorenzo.s.1070@example.com,55044930349189,True
1071,PF,Daniel Mendes,,35566810993,,daniel.mendes.1071@example.com,5572903859340,True
1072,PF,Luiz Otávio Costela,,88155587304,,luiz.ot.vio.costela.1072@example.com,5541954715531,True
1073,PJ,Siqueira Cavalcanti Ltda.,Leão Melo e Filhos,26482972000153,813675009,siqueira.cavalcanti.ltda.1073@example.com,5521941052769,True
1074,PF,Camila Sampaio,,3809658448,,camila.sampaio.1074@example.com,5587980927045,True
1075,PJ,da Costa Moraes - EI S.A.,Guerra,16615470000108,225866059,da.costa.moraes.ei.s.a.1075@example.com,5567987442275,True
1076,PJ,Sousa EIRELI,Nogueira,81571598000170,596559428,sousa.eireli.1076@example.com,55049911650200,True
1077,PJ,Cassiano Ltda.,Porto,50370278000129,393132155,cassiano.ltda.1077@example.com,5530955708368,True
1078,PJ,Rodrigues Brito Ltda.,da Paz,37285003000129,889669972,rodrigues.brito.ltda.1078@example.com,55036977462025,True
1079,PF,Eloah Freitas,,68374882441,,eloah.freitas.1079@example.com,5531983281231,True
1080,PF,Guilherme Pereira,,1497223466,,guilherme.pereira.1080@example.com,55004991060183,True
1081,PF,Julia Mendonça,,49512944006,,julia.mendon.a.1081@example.com,55038975082768,True
1082,PJ,Rios - ME,Viana Cirino Ltda.,45170286000191,775458472,rios.me.1082@example.com,5529905291876,True
1083,PF,Isabella Siqueira,,37866562822,,isabella.siqueira.1083@example.com,5560982717217,True
1084,PJ,Costa Macedo e Filhos Ltda,,10721766000119,399205222,costa.macedo.e.filhos.ltda.1084@example.com,5599936216591,True
1085,PJ,da Costa ME,da Costa Cavalcante Ltda.,41247316000160,539835844,da.costa.me.1085@example.com,5517977326430,True
1086,PF,Lívia da Luz,,214362663,,l.via.da.luz.1086@example.com,5597991279970,True
1087,PF,Erick Macedo,,36606884799,,erick.macedo.1087@example.com,5520953978713,True
1088,PJ,Santos Ltda,,47855146000182,529883220,santos.ltda.1088@example.com,5525960832004,True
1089,PJ,Pereira EIRELI,Moreira,29748227000100,889753585,pereira.eireli.1089@example.com,55038960030443,True
1090,PF,Anna Liz Oliveira,,37495485795,,anna.liz.oliveira.1090@example.com,5551971523910,True
1091,PF,Enzo Vasconcelos,,10392843960,,enzo.vasconcelos.1091@example.com,5550914374830,True
1092,PJ,Abreu Oliveira - ME,Barros,38634659000172,397191260,abreu.oliveira.me.1092@example.com,55021932176720,True
1093,PF,Caio Camargo,,59408087860,,caio.camargo.1093@example.com,5566912201907,True
1094,PF,Luigi Ribeiro,,19531617589,,luigi.ribeiro.1094@example.com,5573939304936,True
1095,PF,Maitê Costela,,57382238105,,mait.costela.1095@example.com,5502974812421,True
1096,PJ,da Paz S/A Ltda,,71669755000121,868250952,da.paz.s.a.ltda.1096@example.com,55094962093556,True
1097,PF,Alexandre Cunha,,67875883210,,alexandre.cunha.1097@example.com,5595929701371,True
1098,PJ,da Mota Correia - ME,Novaes,532803000197,585642304,da.mota.correia.me.1098@example.com,5520927061592,False
1099,PJ,da Conceição S.A.,da Mota,14322263000121,029907166,da.concei.o.s.a.1099@example.com ,5506932248155,True
1100,PF,Emanuel Rodrigues,,83925984151,,emanuel.rodrigues.1100@example.com,5534903010956,True
1101,PJ,Nunes S.A.,Freitas,47188536000146,649157955,nunes.s.a.1101@example.com,5562934712476,True
1102,PF,Daniel Aparecida,,64317967804,,daniel.aparecida.1102@example.com,5501981030683,True
1103,PJ,Machado - ME,Teixeira,94607067000132,172680808,machado.me.1103@example.com,5557912901507,True
1104,PJ,Costa - EI Ltda,Jesus - ME,82072517000150,130735104,costa.ei.ltda.1104@example.com,5584974362130,True
1105,PF,Pedro Henrique Cirino,,22908767716,,pedro.henrique.cirino.1105@example.com,5588957669470,True
1106,PF,Dante Novais,,7333106560,,dante.novais.1106@example.com,5553939627466,True
1107,PJ,Cassiano Ltda,,16235614000192,159183270,cassiano.ltda.1107@example.com,5504966614590,True
1108,PF,Danilo Aragão,,91784372960,,danilo.arag.o.1108@example.com,55097971400493,True
1109,PJ,Silva - EI S.A.,Oliveira,47002394000180,053152049,silva.ei.s.a.1109@example.com,5580994976987,True
1110,PF,Heloisa Ramos,,74677527504,,heloisa.ramos.1110@example.com,5537997166984,True
1111,PF,Noah Garcia,,73070662030,,noah.garcia.1111@example.com,5523974077943,True
1112,PF,Erick Teixeira,,75513210983,,erick.teixeira.1112@example.com,5562938994991,True
1113,PF,Melissa Albuquerque,,55094818970,,melissa.albuquerque.1113@example.com,5542962037087,True
1114,PF,Eloá Caldeira,,11904094961,,elo.caldeira.1114@example.com,5560920418135,True
1115,PF,Sophie Peixoto,,61531387306,,sophie.peixoto.1115@example.com,5597921170889,True
1116,PF,Thomas Alves,,75163536800,,thomas.alves.1116@example.com,5586944822175,True
1117,PF,Sophie Sousa,,57046565791,,sophie.sousa.1117@example.com,5597985708200,False
1118,PF,Vitor Hugo Aparecida,,1899045856,,vitor.hugo.aparecida.1118@example.com,5575971236914,True
1119,PJ,Borges EIRELI,Castro - EI,6043572000134,794296882,borges.eireli.1119@example.com,55069970409531,True
1120,PF,Caio Vieira,,91180174950,,caio.vieira.1120@example.com,5561956078327,True
1121,PJ,Rocha ME,,96690903000110,883565179,rocha.me.1121@example.com,5524909649668,True
1122,PF,João Pimenta,,47329833240,,jo.o.pimenta.1122@example.com,5504978421702,True
1123,PF,Maitê Caldeira,,24460606178,,mait.caldeira.1123@example.com,5522959364882,True
1124,PF,Theodoro Oliveira,,43852105439,,theodoro.oliveira.1124@example.com,5548968839062,True
1125,PJ,Gonçalves Ltda,Cassiano,61576062000130,879916091,gon.alves.ltda.1125@example.com,5541931935923,True
1126,PJ,Caldeira S.A.,,15733617000193,337605230,caldeira.s.a.1126@example.com,5558981650254,True
1127,PF,Thales Casa Grande,,90298021200,,thales.casa.grande.1127@example.com,5519916503440,True
1128,PJ,Guerra S.A.,,4179566000183,177182498,guerra.s.a.1128@example.com,5580988067821,True
1129,PF,Bruno Macedo,,8714195488,,bruno.macedo.1129@example.com,5568913592664,True
1130,PJ,Pimenta S.A.,Sampaio Pacheco - ME,7173547000138,987486941,pimenta.s.a.1130@example.com,5559945011929,True
1131,PF,Emilly Araújo,,68181768876,,,55053960511716,True
1132,PF,Ana Liz da Conceição,,89452320796,,ana.liz.da.concei.o.1132@example.com,5588963653621,True
1133,PF,Joana Duarte,,51246330261,,joana.duarte.1133@example.com,5590967000994,True
1134,PF,Kaique Moura,,51244784389,,kaique.moura.1134@example.com,5542904664896,True
1135,PJ,Monteiro S.A.,Aragão,28045652000161,564204565,monteiro.s.a.1135@example.com,55075980974533,True
1136,PF,Ana Lima,,18992068506,,ana.lima.1136@example.com,55035946622654,True
1137,PF,Cauê Gonçalves,,92356138331,,cau.gon.alves.1137@example.com,5599953006221,True
1138,PJ,Cassiano da Rocha S.A.,Lima,73747694000107,774625916,cassiano.da.rocha.s.a.1138@example.com,5511924115848,True
1139,PJ,Araújo ME,Teixeira - EI,28943237000125,017986778,ara.jo.me.1139@example.com,55031929957047,True
1140,PJ,Silva Jesus Ltda.,Porto Lima S/A,23640452000133,212038437,silva.jesus.ltda.1140@example.com,5536959680785,True
1141,PF,Eloá Freitas,,31503770800,,elo.freitas.1141@example.com,5582942183854,True
1142,PJ,Sá ME,Aragão,12790414000140,064454752,s.me.1142@example.com,5511923274897,True
1143,PF,Antonella Machado,,82718858559,,antonella.machado.1143@example.com,55063934272038,False
1144,PF,Maria Helena Rodrigues,,56927415203,,maria.helena.rodrigues.1144@example.com,55017950801963,True
1145,PF,José Miguel Farias,,10882545787,,jos.miguel.farias.1145@example.com,5506993588249,True
1146,PF,Lucas da Conceição,,50876389027,,lucas.da.concei.o.1146@example.com,5500918167784,True
1147,PF,Ana Lívia Lima,,76073155948,,ana.l.via.lima.1147@example.com,5524944544608,True
1148,PF,Vitor Fonseca,,4181646904,,vitor.fonseca.1148@example.com,5579993781053,True
1149,PF,Camila Casa Grande,,17795926550,,camila.casa.grande.1149@example.com,5578984869996,True
1150,PJ,TeixeiraSales - EI Ltda,das Neves Ltda.,52269552000101,792714724,teixeira.sales.ei.ltda.1150@example.com,5530919864242,True
1151,PF,Henry Gabriel Pastor,,51440043779,,henry.gabriel.pastor.1151@example.com,55028933912187,True
1152,PF,Matteo Castro,,28339320653,,matteo.castro.1152@example.com,5532988098322,True
1153,PF,Augusto Camargo,,13202396412,,augusto.camargo.1153@example.com,5523920018676,True
1154,PF,Bruna Aparecida,,27776962252,,bruna.aparecida.1154@example.com,5589987610814,True
1155,PJ,Freitas Gomes S/A ME,,38717118000108,403845319,freitas.gomes.s.a.me.1155@example.com,5507946823546,True
1156,PF,Luara Rocha,,42308512784,,luara.rocha.1156@example.com,5500930762054,True
1157,PF,Dr. Pedro Lucas Barbosa,,96628054861,,dr.pedro.lucas.barbosa.1157@example.com,5500966664110,True
1158,PF,Maria Júlia Freitas,,19036160340,,maria.j.lia.freitas.1158@example.com,5511934078516,True
1159,PF,Juliana Vargas,,67665931995,,juliana.vargas.1159@example.com,5570989058366,True
1160,PJ,da Rocha Novaes S.A.,Nascimento,90617091000100,999626970,da.rocha.novaes.s.a.1160@example.com,5538968889178,True
1161,PF,Raquel Viana,,17160295200,,raquel.viana.1161@example.com,5515905962571,True
1162,PF,Mirella Garcia,,46091753983,,mirella.garcia.1162@example.com,5593920126578,True
1163,PJ,Garcia Albuquerque Ltda.,Novaes S/A,85615314000151,952175585,garcia.albuquerque.ltda.1163@example.com,5577974127469,True
1164,PJ,Viana Barbosa S/A Ltda,da Mota Borges - EI,60500461000155,962642229,viana.barbosa.s.a.ltda.1164@example.com,55058991704542,True
1165,PF,Yuri Ferreira,,88365386496,,yuri.ferreira.1165@example.com,5557905682092,True
1166,PF,Luiz Otávio Monteiro,,73520291258,,luiz.ot.vio.monteiro.1166@example.com,5590901635640,True
1167,PF,Eloá Cunha,,55708489758,,elo.cunha.1167@example.com,55047928289540,True
1168,PJ,Borges - ME,,85801629000193,882247312,borges.me.1168@example.com,5516985071058,True
1169,PF,Ana Liz Borges,,36702177119,,ana.liz.borges.1169@example.com,5595909271152,True
1170,PF,Anna Liz Souza,,52406317510,,anna.liz.souza.1170@example.com,5553970923007,True
1171,PF,Pedro Pastor,,48570677650,,pedro.pastor.1171@example.com,5500974189485,False
1172,PF,Sra. Heloísa Ramos,,73693081468,,sra.helo.sa.ramos.1172@example.com,55098976989365,True
1173,PJ,Peixoto da Cunha Ltda.,Vargas,73495062000195,161982734,peixoto.da.cunha.ltda.1173@example.com,5513910450258,True
1174,PJ,Câmara Ltda,Azevedo Martins Ltda.,24966211000141,357483526,c.mara.ltda.1174@example.com,5506948606739,True
1175,PF,Hellena Silva,,20566969670,,hellena.silva.1175@example.com,5548983842536,True
1176,PF,Letícia Guerra,,50028279000,,let.cia.guerra.1176@example.com,55080955077406,True
1177,PF,Dr. Lucas Gabriel Fogaça,,29089334203,,dr.lucas.gabriel.foga.a.1177@example.com,5556923920908,True
1178,PF,Dr. Cauê Aparecida,,8033512911,,dr.cau.aparecida.1178@example.com,55040991311178,True
1179,PJ,Brito Ltda,Casa Grande Ltda.,33558691000100,476022069,brito.ltda.1179@example.com,5535941201227,True
1180,PJ,Viana ME,Araújo,57983591000181,026015153,viana.me.1180@example.com,55059947950740,True
1181,PJ,Brito EIRELI,Santos,44232828000140,327980595,brito.eireli.1181@example.com,5531900649340,True
1182,PF,Dante Abreu,,57905543340,,dante.abreu.1182@example.com,5552903608941,True
1183,PJ,Nogueira Ltda.,Câmara e Filhos,41709525000188,599285535,nogueira.ltda.1183@example.com,5552905610067,False
1184,PJ,Ramos S/A Ltda,Oliveira,83065940000196,680186774,ramos.s.a.ltda.1184@example.com,5537984233944,True
1185,PJ,Câmara Ltda,Abreu - ME,2247802000126,776255032,c.mara.ltda.1185@example.com,5501973654262,True
1186,PF,Cauê Marques,,91472191811,,cau.marques.1186@example.com,5542990292334,True
1187,PF,Sr. Bernardo Albuquerque,,63990207199,,sr.bernardo.albuquerque.1187@example.com,5590960530886,True
1188,PF,Isis da Cruz,,24257687770,,isis.da.cruz.1188@example.com,5521916673290,True
1189,PF,Lucas Gabriel Marques,,41622614666,,lucas.gabriel.marques.1189@example.com,5598987592129,True
1190,PF,Dra. Mariana das Neves,,86604245497,,dra.mariana.das.neves.1190@example.com,55060933620275,True
1191,PJ,Moreira S.A.,Barbosa da Cunha - ME,20142510000100,709207115,moreira.s.a.1191@example.com,55038902362192,True
1192,PF,Luiz Gustavo Moura,,57474469839,,luiz.gustavo.moura.1192@example.com,5589970591611,True
1193,PF,Maya Cunha,,8337979569,,maya.cunha.1193@example.com,5555988195977,True
1194,PF,Calebe Garcia,,36657524501,,calebe.garcia.1194@example.com,5580905378931,True
1195,PJ,Pereira S.A.,,62362813000189,289728454,pereira.s.a.1195@example.com,5518922720028,True
1196,PF,Juan Nascimento,,64865786708,,juan.nascimento.1196@example.com,55032920414474,True
1197,PF,Hadassa Siqueira,,76555415665,,hadassa.siqueira.1197@example.com,55081916599302,True
1198,PF,Dra. Alice Cardoso,,47069667957,,dra.alice.cardoso.1198@example.com,5530942322775,True
1199,PF,Cauã da Cruz,,41503683338,,cau.da.cruz.1199@example.com,5530928165064,True
1200,PF,Fernanda Abreu,,65176915456,,fernanda.abreu.1200@example.com,5559937775691,True
1201,PF,Zoe Câmara,,34684282864,,zoe.c.mara.1201@example.com,55010929161746,True
1202,PJ,Castro - EI Ltda,,6773564000143,831043841,castro.ei.ltda.1202@example.com,5566922913167,True
1203,PJ,Montenegro S/A Ltda,Guerra,5896128000107,856670636,montenegro.s.a.ltda.1203@example.com,55019986550494,True
1204,PJ,da Rosa ME,Macedo - ME,223222000173,634933965,da.rosa.me.1204@example.com,5549962732262,True
1205,PF,Bárbara Borges,,15788488494,,b.rbara.borges.1205@example.com,5524936258542,False
1206,PF,Théo Moraes,,691951616,,th.o.moraes.1206@example.com,5587999196234,True
1207,PF,Srta. Maria Helena da Luz,,32022731832,,,5538953247250,True
1208,PF,Sr. Henry Gabriel da Cruz,,38991310451,,sr.henry.gabriel.da.cruz.1208@example.com,5530931158760,False
1209,PJ,Silveira EIRELI,Freitas,61593422000102,769475769,silveira.eireli.1209@example.com,5553953659746,True
1210,PF,Sarah Garcia,,20199434689,,sarah.garcia.1210@example.com,5563492125450,True
1211,PF,Alexia Oliveira,,12539912516,,alexia.oliveira.1211@example.com,5594981526925,True
1212,PJ,Oliveira ME,Gonçalves,90789959000140,472130742,oliveira.me.1212@example.com,5559914261404,True
1213,PF,Ísis Pacheco,,57238037432,,sis.pacheco.1213@example.com,5532961454307,True
1214,PJ,Câmara EIRELI,,33995777000192,731008178,c.mara.eireli.1214@example.com,5522911587184,True
1215,PF,Sr. Gustavo Henrique Fonseca,,25753120784,,sr.gustavo.henrique.fonseca.1215@example.com,5526987447017,True
1216,PJ,Ramos Castro e Filhos EIRELI,Sales - EI,50369754000191,652377729,ramos.castro.e.filhos.eireli.1216@example.com,5565963370140,True
1217,PF,Ana Clara Teixeira,,18201087089,,ana.clara.teixeira.1217@example.com,5527981055800,True
1218,PF,Dom Mendes,,32890632407,,dom.mendes.1218@example.com,55021942573160,True
1219,PF,Liz da Conceição,,16973528120,,liz.da.concei.o.1219@example.com,5513968172031,True
1220,PJ,Garcia Pinto Ltda.,,28433794000104,528620929,garcia.pinto.ltda.1220@example.com,55035925953322,True
1221,PF,Pedro Miguel da Conceição,,33626492702,,pedro.miguel.da.concei.o.1221@example.com,5538999204573,True
1222,PF,Sr. Davi Lucca da Conceição,,7220415869,,sr.davi.lucca.da.concei.o.1222@example.com,5561985076108,True
1223,PF,Ana Clara Moraes,,87743170241,,ana.clara.moraes.1223@example.com,55069971823601,False
1224,PF,Samuel Campos,,95761257742,,samuel.campos.1224@example.com,55061958388217,True
1225,PJ,Santos S.A.,Nascimento,5705171000130,467357422,santos.s.a.1225@example.com,5532922801944,True
1226,PF,Luiz Felipe Novais,,78268629576,,luiz.felipe.novais.1226@example.com,5522925606295,True
1227,PF,Marcelo Rezende,,10595506100,,marcelo.rezende.1227@example.com,5563973118046,True
1228,PF,Rebeca da Mota,,56854049300,,rebeca.da.mota.1228@example.com,5530975384185,True
1229,PF,Anthony Gabriel Ribeiro,,20091365198,,anthony.gabriel.ribeiro.1229@example.com,5536926084639,True
1230,PJ,Ribeiro S.A.,,86055113000100,561547055,ribeiro.s.a.1230@example.com,5591921516411,True
1231,PJ,Farias ME,da Mata,62781896000140,091969395,farias.me.1231@example.com,55087952070204,True
1232,PJ,Lopes Castro e Filhos ME,,93354274000160,019712124,lopes.castro.e.filhos.me.1232@example.com,5539936967897,True
1233,PF,Ana Carolina Nunes,,41144965802,,fulano@example.com,5573912677319,True
1234,PJ,Cardoso Macedo e Filhos S.A.,Rocha,18314406000104,075988978,cardoso.macedo.e.filhos.s.a.1234@example.com,5553939431916,True
1235,PJ,das Neves Ltda,,7159030000194,308952312,das.neves.ltda.1235@example.com,5521991505764,True
1236,PF,Rafael da Paz,,39843418069,,rafael.da.paz.1236@example.com,55000902687644,True
1237,PF,Maya  Monteiro,,33915774790,,maya.monteiro.1237@example.com,5549979741636,True
1238,PJ,Lima ME,da Cunha Ltda.,93118304000139,006355373,lima.me.1238@example.com,5596949692771,True
1239,PJ,Porto - EI EIRELI,,78833284000194,529635305,porto.ei.eireli.1239@example.com,5570925512827,False
1240,PF,Gabrielly Lima,,55999174368,,gabrielly.lima.1240@example.com,5531959489895,True
1241,PF,Maria Júlia Ferreira,,19323962171,,maria.j.lia.ferreira.1241@example.com,5566934544344,True
1242,PF,Leandro Pimenta,,83524342256,,leandro.pimenta.1242@example.com,5569999393449,True
1243,PJ,da Paz ME,Oliveira da Mata - ME,11322188000100,408822309,da.paz.me.1243@example.com,5586929739889,True
1244,PF,Carlos Eduardo da Cruz,,36644297455,,carlos.eduardo.da.cruz.1244@example.com,55010997202170,True
1245,PJ,Duarte EIRELI,,27483880000150,485346557,duarte.eireli.1245@example.com,5522903004496,True
1246,PJ,Garcia EIRELI,,1637856000135,129390025,garcia.eireli.1246@example.com,5521937565896,True
1247,PJ,Farias Pacheco Ltda.,Abreu,8471760000199,861993145,farias.pacheco.ltda.1247@example.com,5543945663113,True
1248,PJ,Aragão ME,da Rocha Cirino S.A.,93390803000180,622033474,arag.o.me.1248@example.com,55046931043796,True
1249,PF,Maria Laura Viana,,69085520630,,maria.laura.viana.1249@example.com,5500985294690,True
1250,PF,Caio Ramos,,41630350443,,caio.ramos.1250@example.com,55074917430435,True
1251,PJ,Cassiano S.A.,Aragão,62050709000159,228946652,cassiano.s.a.1251@example.com,55052933282930,True
1252,PF,Antony Carvalho,,50150932251,,antony.carvalho.1252@example.com,5569913303033,True
1253,PF,Nicolas Martins,,9614453940,,nicolas.martins.1253@example.com,55011967507627,True
1254,PJ,Sá ME,da Cruz,67765355000142,024530123,s.me.1254@example.com,5584972303420,True
1255,PF,Vitor Hugo da Rocha,,42512321606,,vitor.hugo.da.rocha.1255@example.com,55019901722240,True
1256,PJ,Araújo ME,Silveira,12542018000102,648717754,ara.jo.me.1256@example.com,5519992406583,True
1257,PJ,Cassiano Ltda,Pires,93599781000163,258122590,cassiano.ltda.1257@example.com,5556968448237,True
1258,PJ,Pires Correia - ME,,64952526000154,912121101,pires.correia.me.1258@example.com,5578903586901,True
1259,PJ,Aragão EIRELI,da Rocha,15078325000164,039251999,arag.o.eireli.1259@example.com,5552995171222,True
1260,PF,Maria Julia Souza,,80058953132,,maria.julia.souza.1260@example.com,5533987220542,True
1261,PF,Daniel Garcia,,7598360278,,daniel.garcia.1261@example.com,55065949633083,True
1262,PF,João Vitor da Rocha,,49808636470,,jo.o.vitor.da.rocha.1262@example.com,5570948878995,True
1263,PJ,da Mata - ME,,94900494000104,020596851,da.mata.me.1263@example.com,5553977492663,True
1264,PJ,Peixoto Sousa Ltda.,da Conceição,90260687000197,427775225,peixoto.sousa.ltda.1264@example.com,5520961658129,True
1265,PF,Arthur Rezende,,95218475491,,arthur.rezende.1265@example.com,5592929411563,True
1266,PF,Dom Pastor,,11059347300,,dom.pastor.1266@example.com,5559963637262,True
1267,PF,LAÍS RIOS,,83336666716,,la.s.rios.1267@example.com,55006961549808,True
1268,PJ,Brito ME,Costela Silveira S/A,13879006000122,380049832,brito.me.1268@example.com,5512921215481,True
1269,PF,Sra. Zoe Cassiano,,48528659143,,sra.zoe.cassiano.1269@example.com,5586987640191,True
1270,PF,Lunna da Luz,,79521135182,,lunna.da.luz.1270@example.com,5580964420062,True
1271,PJ,Macedo ME,da Cruz,33121332000183,585664641,macedo.me.1271@example.com,5562934219262,True
1272,PF,Breno Correia,,90924504480,,breno.correia.1272@example.com,55004910429483,True
1273,PF,João Miguel Siqueira,,61611783119,,jo.o.miguel.siqueira.1273@example.com,55089911797269,True
1274,PF,Lara Oliveira,,69894802540,,lara.oliveira.1274@example.com,5512983180036,True
1275,PF,Maria Luísa Almeida,,6335893223,,maria.lu.sa.almeida.1275@example.com,55000905328538,False
1276,PJ,Correia ME,Abreu Ltda.,54616664000109,052438380,correia.me.1276@example.com,5582969299007,True
1277,PJ,Nascimento Ltda,Castro,98676869000155,763328389,nascimento.ltda.1277@example.com,5533976185186,True
1278,PF,Miguel Marques,,76725388965,,miguel.marques.1278@example.com,5536984101328,False
1279,PF,Guilherme Câmara,,3541952636,,guilherme.c.mara.1279@example.com,5521988352791,True
1280,PJ,Duarte S.A.,Guerra - ME,98295356000102,761065920,duarte.s.a.1280@example.com,5581943192797,True
1281,PJ,Camargo EIRELI,Montenegro,69384278000106,159698384,camargo.eireli.1281@example.com,5572902665686,True
1282,PF,Luiz Gustavo Oliveira,,59096627407,,luiz.gustavo.oliveira.1282@example.com,5525973498992,True
1283,PF,Dr. Henry Gabriel Pereira,,17895832760,,dr.henry.gabriel.pereira.1283@example.com,5560974299074,True
1284,PJ,Casa Grande S.A.,Lima,61047259000182,941799670,casa.grande.s.a.1284@example.com,5508997474859,True
1285,PJ,Guerra S.A.,Barbosa,53499269000120,839841673,guerra.s.a.1285@example.com,5578953698816,True
1286,PF,Vitor Alves,,98879628801,,vitor.alves.1286@example.com,5545909286052,True
1287,PJ,Andrade S.A.,Carvalho,88739576000116,706648900,andrade.s.a.1287@example.com,5524984581308,True
1288,PF,Esther Rios,,60602506298,,esther.rios.1288@example.com,,False
1289,PJ,Novaes Ltda.,da Costa,63359686000121,027500030,novaes.ltda.1289@example.com,5566919953056,True
1290,PF,Calebe Novais,,80387158103,,calebe.novais.1290@example.com,5593978467908,True
1291,PF,Allana Rezende,,90748192735,,allana.rezende.1291@example.com,5587926001365,True
1292,PJ,Aragão S.A.,da Rocha,83247686000147,442990674,arag.o.s.a.1292@example.com,5568965240622,True
1293,PJ,Duarte Ltda.,Mendes,50302909000172,256222190,duarte.ltda.1293@example.com,5533947047476,True
1294,PF,Vitor Hugo da Paz,,89787856116,,vitor.hugo.da.paz.1294@example.com,5559939652138,True
1295,PF,Levi Abreu,,40008985235,,levi.abreu.1295@example.com,55012945531290,True
1296,PJ,Sousa S.A.,,24148261000111,622117327,sousa.s.a.1296@example.com,55026948839585,True
1297,PF,Dra. Luna Novaes,,8316846748,,dra.luna.novaes.1297@example.com,5522994252516,True
1298,PF,Theodoro Duarte,,37990388090,,theodoro.duarte.1298@example.com,55059917105080,True
1299,PJ,das Neves S.A.,,77224851000142,914774473,das.neves.s.a.1299@example.com,5535924784171,True
1300,PF,Dr. Raul Costa,,67462069121,,dr.raul.costa.1300@example.com,5549930537880,True
1301,PJ,Correia Campos - EI S.A.,,77393395000164,361133892,correia.campos.ei.s.a.1301@example.com,5508978828152,True
